asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery,has_variations
B0BQ118F2T,Moto G Play 2023 3-Day Battery Unlocked Made for US 3/32GB 16MP Camera Navy Blue,$99.99,$169.99,USD,4,2908,https://www.amazon.com/dp/B0BQ118F2T,https://m.media-amazon.com/images/I/61K1Fz5LxvL._AC_UY654_FMwebp_QL65_.jpg,10,$68.25,False,False,True,False,5K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",True
B0CHH6X6H2,Total by Verizon | Samsung Galaxy A03s | Locked | 32GB | 5000mAh Battery | 48MP Main Camera | 6.5-in. HD+Infinity-V Display | Black,$49.88,,USD,4,195,https://www.amazon.com/dp/B0CHH6X6H2,https://m.media-amazon.com/images/I/812woqv69CL._AC_UY654_FMwebp_QL65_.jpg,3,$49.34,False,False,True,False,2K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0CTD47P22,"SAMSUNG Galaxy A15 5G (SM-156M/DSN), 128GB 6GB RAM, Dual SIM, Factory Unlocked GSM, International Version (Wall Charger Bundle) (Light Blue)",$149.74,$158.00,USD,4.3,125,https://www.amazon.com/dp/B0CTD47P22,https://m.media-amazon.com/images/I/51QhB2CfqSL._AC_UY654_FMwebp_QL65_.jpg,8,$119.99,False,False,True,False,2K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0CN1QSH8Q,"SAMSUNG Galaxy A15 5G A Series Cell Phone, 128GB Unlocked Android Smartphone, AMOLED Display, Expandable Storage, Knox Security, Super Fast Charging, Hi-Res Camera, US Version, 2024, Blue Black",$199.99,,USD,4.1,410,https://www.amazon.com/dp/B0CN1QSH8Q,https://m.media-amazon.com/images/I/61s0ZzwzSCL._AC_UY654_FMwebp_QL65_.jpg,2,$154.04,False,False,True,True,3K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",True
B0CGTD5KVT,"Google Pixel 8 - Unlocked Android Smartphone with Advanced Pixel Camera, 24-Hour Battery, and Powerful Security - Obsidian - 128 GB",$544.00,$699.00,USD,4.3,2082,https://www.amazon.com/dp/B0CGTD5KVT,https://m.media-amazon.com/images/I/81Mya-dPIOL._AC_UY654_FMwebp_QL65_.jpg,11,$487.70,False,False,False,False,2K+ bought in past month,"FREE delivery Thu, Aug 1 Or fastest delivery Tomorrow, Jul 31 Only 9 left in stock - order soon.",True
B09V5LDZQ4,"Samsung Galaxy S22 Smartphone, Factory Unlocked Android Cell Phone, 128GB, 8K Camera &amp; Video, Brightest Display, Long Battery Life, Fast 4nm Processor, US Version, Phantom Black (Renewed)",$279.99,$379.99,USD,4.1,1797,https://www.amazon.com/dp/B09V5LDZQ4,https://m.media-amazon.com/images/I/61kfOWlQLsL._AC_UY654_FMwebp_QL65_.jpg,25,$191.00,False,False,False,False,1K+ bought in past month,"FREE delivery Thu, Aug 1 Or fastest delivery Tomorrow, Jul 31",True
B0CP6DDN1H,Moto G Play | 2024 | Unlocked | Made for US 4/64GB | 50MP Camera | Sapphire Blue,$129.99,$149.99,USD,4,92,https://www.amazon.com/dp/B0CP6DDN1H,https://m.media-amazon.com/images/I/61xk4XNRktL._AC_UY654_FMwebp_QL65_.jpg,4,$110.00,False,False,True,False,1K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0CTBCDCDH,"SAMSUNG Galaxy A05s (SM-A057M/DS), 128GB 4GB RAM, Dual SIM, Factory Unlocked GSM, International Version (Wall Charger Bundle) (Light Violet)",$119.99,,USD,4.1,35,https://www.amazon.com/dp/B0CTBCDCDH,https://m.media-amazon.com/images/I/21f9A+OzosL._AC_UY365_FMwebp_QL65_.jpg,10,$118.00,False,False,True,False,300+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Fri, Aug 2",False
B0CHH1N9VY,TracFone | Motorola Moto g Pure | Locked | 32GB | 4000 mAh Battery | 13 MP Dual Camera System | 6.5&quot; Max Vision HD+ Display | Blue,$49.43,,USD,4.2,2770,https://www.amazon.com/dp/B0CHH1N9VY,https://m.media-amazon.com/images/I/71zGrrAe5NL._AC_UY654_FMwebp_QL65_.jpg,3,$43.99,False,False,True,False,500+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0C5BMB1WB,Motorola One Ace | 2021 | 2-Day Battery | Unlocked | Made for US 4/64GB | 48MP Camera | Volcanic Gray,$85.73,,USD,4,134,https://www.amazon.com/dp/B0C5BMB1WB,https://m.media-amazon.com/images/I/51JEsDX-ynL._AC_UY654_FMwebp_QL65_.jpg,1,$85.73,False,False,True,False,1K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0D5T7318W,Bold K10 | 2024 | 3-Day Battery | Unlocked | 6.6” HD+ Infinity Display | 128/4GB | Triple 50MP Camera | US Version | US Warranty | Black,$99.99,,USD,3.7,7,https://www.amazon.com/dp/B0D5T7318W,https://m.media-amazon.com/images/I/716qo4kxJzL._AC_UY654_FMwebp_QL65_.jpg,4,$99.95,False,False,True,False,200+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0BLZN9NDG,"SAMSUNG,Galaxy A04e (SM-A042M/DS) Dual SIM 32GB,6.5&#x27;&#x27; GSM Unlocked,International Version-Black",$83.00,$105.00,USD,3.9,609,https://www.amazon.com/dp/B0BLZN9NDG,https://m.media-amazon.com/images/I/71O2YkTlq-L._AC_UY654_FMwebp_QL65_.jpg,9,$81.18,False,False,True,False,1K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",True
B0CMDRFVTL,"SAMSUNG Galaxy S24 Cell Phone, 256GB AI Smartphone, Unlocked Android, 50MP Camera, Fastest Processor, Long Battery Life, US Version, 2024, Cobalt Violet",,,,4.5,40,https://www.amazon.com/dp/B0CMDRFVTL,https://m.media-amazon.com/images/I/716UvwH-NvL._AC_UY654_FMwebp_QL65_.jpg,1,,False,False,True,True,1K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0CV4NQYFP,"SAMSUNG Galaxy A35 5G A Series Cell Phone, 128GB Unlocked Android Smartphone, AMOLED Display, Advanced Triple Camera System, Expandable Storage, Rugged Design, US Version, 2024, Awesome Navy",$349.99,$399.99,USD,4.4,103,https://www.amazon.com/dp/B0CV4NQYFP,https://m.media-amazon.com/images/I/71OznGGxhcL._AC_UY654_FMwebp_QL65_.jpg,2,$276.49,False,False,True,True,3K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",True
B0BZ9XNBRB,Google Pixel 7a - Unlocked Android Cell Phone - Smartphone with Wide Angle Lens and 24-Hour Battery - 128 GB – Charcoal,$344.99,$499.00,USD,4.3,2232,https://www.amazon.com/dp/B0BZ9XNBRB,https://m.media-amazon.com/images/I/61r7cCpQPlL._AC_UY654_FMwebp_QL65_.jpg,33,$308.20,False,False,True,False,10K+ bought in past month,"FREE delivery Thu, Aug 8 Or fastest delivery Thu, Aug 1 Only 1 left in stock - order soon.",True
B086QB7WZ1,"AT&amp;T BL102-2 DECT 6.0 2-Handset Cordless Phone for Home with Answering Machine, Call Blocking, Caller ID Announcer, Audio Assist, Intercom, and Unsurpassed Range, Silver/Black",$48.75,$56.95,USD,4.3,26643,https://www.amazon.com/dp/B086QB7WZ1,https://m.media-amazon.com/images/I/81vjTHTF9WL._AC_UY654_FMwebp_QL65_.jpg,4,$21.36,True,False,True,False,5K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B08L34JQ9C,"Samsung Galaxy S20 FE 5G, 128GB, Cloud Navy - Unlocked (Renewed)",$178.95,,USD,4,6976,https://www.amazon.com/dp/B08L34JQ9C,https://m.media-amazon.com/images/I/51IRxly2xcL._AC_UY654_FMwebp_QL65_.jpg,47,$135.00,False,False,False,True,2K+ bought in past month,FREE deliveryOnly 1 left in stock - order soon.,True
B088NQXD8T,"Apple iPhone SE 2nd Generation, US Version, 64GB, Black - Unlocked (Renewed)",$123.00,$156.86,USD,4.3,18191,https://www.amazon.com/dp/B088NQXD8T,https://m.media-amazon.com/images/I/61JNofhHZZL._AC_UY654_FMwebp_QL65_.jpg,37,$99.00,False,False,False,True,2K+ bought in past month,"FREE delivery Thu, Aug 1 Or fastest delivery Tomorrow, Jul 31",True
B0CHHL5R3H,"Total by Verizon TCL 30 Z, 32GB, Black - Prepaid Smartphone (Locked)",$39.99,,USD,3.8,38,https://www.amazon.com/dp/B0CHHL5R3H,https://m.media-amazon.com/images/I/718+xprSIBL._AC_UY654_FMwebp_QL65_.jpg,1,$39.99,False,False,True,False,300+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0CCSZZGT7,"TracFone Motorola moto g Play, 32GB, Black - Prepaid Smartphone (Locked)",$49.99,,USD,4,210,https://www.amazon.com/dp/B0CCSZZGT7,https://m.media-amazon.com/images/I/71pGGUaxezL._AC_UY654_FMwebp_QL65_.jpg,1,$49.99,False,False,True,False,500+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B09SM24S8C,"Samsung Galaxy A03s Cell Phone, AT&amp;T GSM Unlocked Android Smartphone, 32GB, Long Lasting Battery, Expandable Storage, 3 Camera Lenses, Infinite Display - Black (Renewed)",$75.00,$87.14,USD,3.9,457,https://www.amazon.com/dp/B09SM24S8C,https://m.media-amazon.com/images/I/51m45B3Yy+L._AC_UY654_FMwebp_QL65_.jpg,30,$61.25,False,False,False,False,2K+ bought in past month,"FREE delivery Thu, Aug 1 Only 8 left in stock - order soon.",True
B082QZ8MX4,Samsung Galaxy A10e 32GB A102U GSM/CDMA Unlocked Phone - Black (Renewed),$74.99,,USD,3.8,1186,https://www.amazon.com/dp/B082QZ8MX4,https://m.media-amazon.com/images/I/71Eh6YWqqyL._AC_UY654_FMwebp_QL65_.jpg,1,$74.99,False,False,False,True,100+ bought in past month,"FREE delivery Aug 5 - 7 Or fastest delivery Tomorrow, Jul 31",True
B01H1E3EAA,"AT&amp;T TRIMLINE 213 Corded Home Phone with Extra Big Buttons &amp; Visual Ringer. No AC Power Required, Improved Easy-Wall-Mount, Lighted Keypad, 10 Speed Dial Keys, Volume Control, Senior Friendly. White",$18.65,$19.95,USD,4.4,255,https://www.amazon.com/dp/B01H1E3EAA,https://m.media-amazon.com/images/I/71ghdMRVcbL._AC_UY654_FMwebp_QL65_.jpg,2,$13.93,False,False,True,False,400+ bought in past month,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",False
B0CGWF3F64,"Motorola razr | 2023 | Unlocked | Made for US 8/128 | 32MP Camera | Summer Lilac, 73.95 x 170.82 x 7.35mm",$399.99,$699.99,USD,4,324,https://www.amazon.com/dp/B0CGWF3F64,https://m.media-amazon.com/images/I/61nVT+i3rdL._AC_UY654_FMwebp_QL65_.jpg,7,$362.39,False,False,True,False,500+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",True
B0CMDMKQB7,"SAMSUNG Galaxy S24 Ultra Cell Phone, 512GB AI Smartphone, Unlocked Android, 200MP, 100x Zoom Cameras, Long Battery Life, S Pen, US Version, 2024, Titanium Black","$1,249.00","$1,419.99",USD,4.5,332,https://www.amazon.com/dp/B0CMDMKQB7,https://m.media-amazon.com/images/I/71WcjsOVOmL._AC_UY654_FMwebp_QL65_.jpg,6,"$1,035.83",False,False,False,True,5K+ bought in past month,"FREE delivery Thu, Aug 1 Only 7 left in stock - order soon.",False
B0CMDJ844V,"SAMSUNG Galaxy S24 Ultra Cell Phone, 256GB AI Smartphone, Unlocked Android, 50MP Zoom Camera, Long Battery Life, S Pen, US Version, 2024, Titanium Violet","$1,299.99",,USD,4.6,113,https://www.amazon.com/dp/B0CMDJ844V,https://m.media-amazon.com/images/I/71qeTVe5d1L._AC_UY654_FMwebp_QL65_.jpg,2,$941.62,False,False,True,True,2K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B00FRSYS12,"VTech CS6719-2 2-Handset Expandable Cordless Phone with Caller ID/Call Waiting, Handset Intercom &amp; Backlit Display/Keypad, Silver",$38.87,,USD,4.4,37493,https://www.amazon.com/dp/B00FRSYS12,https://m.media-amazon.com/images/I/71HLNfFVCcL._AC_UY654_FMwebp_QL65_.jpg,26,$20.38,False,True,True,False,3K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0C63N71HR,"SAMSUNG Galaxy Z Flip5 AI Phone, 512GB Unlocked Android Smartphone, Compact, Foldable Design, One-Hand Control, Best Selfies, Full Cover Screen, Hands-Free Use, US Version, 2023, Graphite","$1,049.00","$1,119.99",USD,4.3,334,https://www.amazon.com/dp/B0C63N71HR,https://m.media-amazon.com/images/I/61u3CHg6ZyL._AC_UY654_FMwebp_QL65_.jpg,3,$661.89,False,False,False,True,400+ bought in past month,"FREE delivery Jul 31 - Aug 2 Or fastest delivery Tomorrow, Jul 31 Only 1 left in stock - order soon.",True
B0BYGXFJ8K,Motorola Moto G Power 5G | 2023 | Unlocked | Made for US 6/256GB | 50 MPCamera | Mineral Black,$199.99,$272.34,USD,4.2,2231,https://www.amazon.com/dp/B0BYGXFJ8K,https://m.media-amazon.com/images/I/61QKKdjHV0L._AC_UY654_FMwebp_QL65_.jpg,7,$140.20,False,False,True,False,2K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",True
B0CSB22F9C,"Samsung Galaxy A15 (SM-155M/DSN), 128GB 6GB RAM, Dual SIM, Factory Unlocked GSM, International Version (Wall Charger Bundle) (Light Blue)",$139.99,,USD,4.2,560,https://www.amazon.com/dp/B0CSB22F9C,https://m.media-amazon.com/images/I/51rp0nqaPoL._AC_UY654_FMwebp_QL65_.jpg,19,$117.69,False,False,False,False,2K+ bought in past month,"FREE delivery Thu, Aug 1 Only 4 left in stock - order soon.",False
B0D7Q7BJPS,A23 Unlocked Android Phone 6.7-inch HD LCD Unlocked Cell Phone 4GB+128GB Android 13 Smartphone 5500 mAh Large Battery Unlocked Phone 50MP+13MP Camera 4G Dual SIM (Black),$99.99,$119.99,USD,5,5,https://www.amazon.com/dp/B0D7Q7BJPS,https://m.media-amazon.com/images/I/81h9He-n98L._AC_UY654_FMwebp_QL65_.jpg,1,$99.99,False,False,True,False,100+ bought in past month,"FREE delivery Tue, Aug 6 Or fastest delivery Thu, Aug 1 Only 20 left in stock - order soon.",False
B08HH2LBHF,"Samsung Galaxy S20 Ultra, 128GB, Cosmic Black - Fully Unlocked (Renewed)",$249.99,,USD,4,2023,https://www.amazon.com/dp/B08HH2LBHF,https://m.media-amazon.com/images/I/612IsCbjo5L._AC_UY654_FMwebp_QL65_.jpg,32,$213.04,False,False,False,True,300+ bought in past month,"FREE delivery Thu, Aug 1 Only 2 left in stock - order soon.",False
B08PMYLKVF,"Apple iPhone 12 Pro, 128GB, Pacific Blue - Fully Unlocked (Renewed)",$370.00,$521.01,USD,4.2,9740,https://www.amazon.com/dp/B08PMYLKVF,https://m.media-amazon.com/images/I/51n-83C8HYL._AC_UY654_FMwebp_QL65_.jpg,15,$317.00,False,False,False,True,2K+ bought in past month,"FREE delivery Thu, Aug 1 Only 1 left in stock - order soon.",True
B0CHK6LWKZ,TracFone | Samsung Galaxy A03s | Locked | 32GB | 5000mAh Battery | 48MP Main Camera | 6.5-in. HD+Infinity-V Display | Black,$59.99,,USD,4,184,https://www.amazon.com/dp/B0CHK6LWKZ,https://m.media-amazon.com/images/I/812woqv69CL._AC_UY654_FMwebp_QL65_.jpg,1,$59.99,False,False,True,False,1K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0C2S6TKTL,"Motorola Moto G Stylus 5G | 2023 | Unlocked | Made for US 6/256GB | 50 MPCamera | Cosmic Black, 162.83x73.77x9.29",$229.99,$399.99,USD,4.2,3115,https://www.amazon.com/dp/B0C2S6TKTL,https://m.media-amazon.com/images/I/61O66kJiiGL._AC_UY654_FMwebp_QL65_.jpg,6,$176.63,False,False,True,False,1K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0C22BRGLG,OnePlus Nord N30 5G | Unlocked Dual-SIM Android Smart Phone | 6.7&quot; LCD Display | 8 +128GB | 5000 mAh Battery | 50W Fast Charging | 108MP Camera | Chromatic Gray,$299.99,,USD,4.3,854,https://www.amazon.com/dp/B0C22BRGLG,https://m.media-amazon.com/images/I/616uMtIWiiL._AC_UY654_FMwebp_QL65_.jpg,2,$193.55,False,False,True,False,2K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B09R1RKWPM,"AT&amp;T TRIMLINE 210 Corded Home Phone, No AC Power Required, Improved Easy-Wall-Mount, Lighted Big Button Keypad, 13 SpeedDial Keys, Last Number Redial, Mute, Flash, Volume Control, Beige",$16.62,,USD,4.3,2847,https://www.amazon.com/dp/B09R1RKWPM,https://m.media-amazon.com/images/I/61CGjxg6HXL._AC_UY654_FMwebp_QL65_.jpg,3,$11.51,False,False,True,False,1K+ bought in past month,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",False
B092NTYZ78,"Panasonic Compact Cordless Phone with DECT 6.0, 1.6&quot; Amber LCD and Illuminated HS Keypad, Call Block, Caller ID, Multiple Display Languages - 1 Handset - KX-TGB810S (Black/Silver)",$24.99,,USD,4.2,5392,https://www.amazon.com/dp/B092NTYZ78,https://m.media-amazon.com/images/I/81k6vcykYYL._AC_UY654_FMwebp_QL65_.jpg,2,$11.17,False,False,True,False,1K+ bought in past month,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",False
B0CD99XXQY,"SAMSUNG Galaxy S23 FE AI Phone, 128GB Unlocked Android Smartphone, Long Battery Life, Premium Processor, Tough Gorilla Glass Display, Hi-Res 50MP Camera, US Version, 2023, Mint",$599.99,,USD,4.4,975,https://www.amazon.com/dp/B0CD99XXQY,https://m.media-amazon.com/images/I/7126yDn-+jL._AC_UY654_FMwebp_QL65_.jpg,2,$431.99,False,False,True,True,200+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",True
B0CMDTFNGM,"SAMSUNG Galaxy S24 Cell Phone, 256GB AI Smartphone, Unlocked Android, 50MP Camera, Fastest Processor, Long Battery Life, US Version, 2024, Onyx Black",,,,4.5,78,https://www.amazon.com/dp/B0CMDTFNGM,https://m.media-amazon.com/images/I/71Ua9NgQgWL._AC_UY654_FMwebp_QL65_.jpg,1,,False,False,True,True,2K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0BNMD2NLP,"AT&amp;T GL2101 DECT 6.0 Cordless Home Phone with Call Block, Caller ID, Full-Duplex Handset Speakerphone, 2&quot; White Backlit Display, Lighted Keypad (Graphite &amp; Black)",$24.95,,USD,4.4,1070,https://www.amazon.com/dp/B0BNMD2NLP,https://m.media-amazon.com/images/I/71e9iBrRQ2L._AC_UY654_FMwebp_QL65_.jpg,2,$14.60,False,False,True,False,600+ bought in past month,"FREE delivery Sun, Aug 4 on $35 of items shipped by AmazonOr fastest delivery Thu, Aug 1",False
B0BZG14KFJ,"Panasonic Cordless Phone with Answering Machine, Advanced Call Block, Bilingual Caller ID and Easy to Read High-Contrast Display, Expandable System with 2 Handsets - KX-TGD832M (Metallic Black)",$59.99,,USD,4.4,3358,https://www.amazon.com/dp/B0BZG14KFJ,https://m.media-amazon.com/images/I/81nkYlfA5ZL._AC_UY654_FMwebp_QL65_.jpg,7,$29.02,False,False,True,False,6K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B08WF93R89,"Samsung Galaxy S21 5G, US Version, 256GB, Phantom Gray - Unlocked (Renewed)",$251.95,$849.99,USD,4,998,https://www.amazon.com/dp/B08WF93R89,https://m.media-amazon.com/images/I/61jYjeuNUnL._AC_UY654_FMwebp_QL65_.jpg,16,$172.46,False,False,False,True,500+ bought in past month,"FREE delivery Thu, Aug 1 Only 1 left in stock - order soon.",True
B0991J62ZY,"Samsung Galaxy A12 (32GB, 3GB) 6.5&quot; HD+, Quad Camera, 5000mAh Battery, Global 4G Volte (AT&amp;T Unlocked for T-Mobile, Verizon, Metro) A125U (Black) (Renewed)",$91.75,,USD,3.8,1617,https://www.amazon.com/dp/B0991J62ZY,https://m.media-amazon.com/images/I/81t8kQP6OQL._AC_UY654_FMwebp_QL65_.jpg,25,$79.99,False,False,True,True,500+ bought in past month,"FREE delivery Tue, Aug 6",True
B088B1Y75K,"AT&amp;T DL72219 DECT 6.0 2-Handset Cordless Phone for Home with Connect to Cell, Call Blocking, 1.8&quot; Backlit Screen, Big Buttons, intercom, and Unsurpassed Range",$38.47,$60.95,USD,4.2,6333,https://www.amazon.com/dp/B088B1Y75K,https://m.media-amazon.com/images/I/81zKUmUOwwL._AC_UY654_FMwebp_QL65_.jpg,3,$25.44,False,False,False,False,2K+ bought in past month,"FREE delivery Mon, Aug 5 Or fastest delivery Thu, Aug 1",False
B08FRTH1KJ,Samsung S20+128GB Cloud Blue Unlocked (Renewed),$204.00,$258.00,USD,4.1,2971,https://www.amazon.com/dp/B08FRTH1KJ,https://m.media-amazon.com/images/I/61HhwsYVb6S._AC_UY654_FMwebp_QL65_.jpg,27,$178.99,False,False,False,True,200+ bought in past month,FREE delivery Jul 31 - Aug 1 Only 15 left in stock - order soon.,True
B0B5FDB92L,"Apple iPhone 13, 128GB, Green - Unlocked (Renewed)",$429.99,,USD,4.1,10782,https://www.amazon.com/dp/B0B5FDB92L,https://m.media-amazon.com/images/I/51MAObV9ekL._AC_UY654_FMwebp_QL65_.jpg,13,$387.25,False,False,True,True,300+ bought in past month,"FREE delivery Mon, Aug 12 Only 1 left in stock - order soon.",True
B0BBWDM8MC,"Nokia G100 | Verizon, T-Mobile, AT&amp;T | Android 12 | Unlocked Smartphone | 3-Day Battery | US Version | 4/128GB | 6.52-Inch Screen | 13MP Triple Camera | Polar Night",$99.99,,USD,3.4,160,https://www.amazon.com/dp/B0BBWDM8MC,https://m.media-amazon.com/images/I/716nsPtlrJL._AC_UY654_FMwebp_QL65_.jpg,2,$68.72,False,False,True,False,100+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0CT32HGKH,Xiaomi Redmi Note 13 PRO+ PLUS 5G + 4G LTE (512GB + 12GB) 6.67&quot; 200MP Triple (Tmobile Mint Tello &amp; Global) GLOBAL Bands Unlocked + (Fast Car 51W Dual Charger Bundle) (Aurora Purple (global ROM)),$389.99,,USD,4.3,775,https://www.amazon.com/dp/B0CT32HGKH,https://m.media-amazon.com/images/I/51kuXh+NOcL._AC_UY654_FMwebp_QL65_.jpg,1,$389.99,False,False,True,False,,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",True
B0CRVWXJ6H,"Samsung Galaxy A25 5G (SM-A256E/DS), 128GB 6GB RAM, Dual SIM, Factory Unlocked GSM, International Version (Wall Charger Bundle) - (Blue Black)",$199.99,$247.97,USD,4,163,https://www.amazon.com/dp/B0CRVWXJ6H,https://m.media-amazon.com/images/I/51m744UUjYL._AC_UY654_FMwebp_QL65_.jpg,15,$169.99,False,False,False,False,1K+ bought in past month,"FREE delivery Thu, Aug 1 Only 8 left in stock - order soon.",True
B08PP5MSVB,"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",$278.00,$397.76,USD,4.1,24124,https://www.amazon.com/dp/B08PP5MSVB,https://m.media-amazon.com/images/I/41bIlvE1rdL._AC_UY654_FMwebp_QL65_.jpg,35,$239.98,True,False,False,False,4K+ bought in past month,"FREE delivery Thu, Aug 1",True
B096T6Y623,"Samsung Galaxy S21 Ultra 5G, US Version, 128GB, Phantom Black - Unlocked (Renewed)",$298.99,,USD,3.9,2181,https://www.amazon.com/dp/B096T6Y623,https://m.media-amazon.com/images/I/61dlAm9BpqL._AC_UY654_FMwebp_QL65_.jpg,40,$264.94,False,False,False,True,2K+ bought in past month,FREE delivery Jul 31 - Aug 1,True
B0CKNHHZH1,"Cheap Smartphone， 5.0&#x27;&#x27; Android 9.0, 16GB ROM(Extendable to 128GB,Dual SIM Dual Camera, WiFi,Bluetooth,GPS Basic Mobile Phones (R10-Purple)",$52.99,,USD,3.3,71,https://www.amazon.com/dp/B0CKNHHZH1,https://m.media-amazon.com/images/I/51p6UE+Jm9L._AC_UY654_FMwebp_QL65_.jpg,1,$52.99,False,False,True,False,,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",True
B07ZPJW2XH,"Apple iPhone 11, 64GB, White - Fully Unlocked (Renewed)",$234.70,,USD,4.2,51699,https://www.amazon.com/dp/B07ZPJW2XH,https://m.media-amazon.com/images/I/31PY10NqSLL._AC_UY654_FMwebp_QL65_.jpg,11,$204.00,False,False,True,True,500+ bought in past month,"FREE delivery Mon, Aug 5",True
B0CWN7DQP4,"SAMSUNG Galaxy A15 5G Dual SIM (128GB, 2024) 6.5&quot; 90Hz AMOLED, 50MP Camera (Fully Unlocked International Model for AT&amp;T, T-Mobile, Verizon, Global 4G) A156M/DSN (w/ 25W Super Fast Charger, Black)",$166.00,,USD,4.1,300,https://www.amazon.com/dp/B0CWN7DQP4,https://m.media-amazon.com/images/I/51XeJYkD5KL._AC_UY654_FMwebp_QL65_.jpg,3,$161.47,False,False,True,False,300+ bought in past month,"FREE delivery Tue, Aug 6 Or fastest delivery Thu, Aug 1 Only 18 left in stock - order soon.",True
B0CQ9SZJN6,"OnePlus 12R, 16GB RAM+256GB, Dual-SIM, US Factory Unlocked Android Smartphone, 5500 mAh Battery, 50MP Camera, 80W Fast Charging, 2024, Iron Gray",$699.99,,USD,4.4,263,https://www.amazon.com/dp/B0CQ9SZJN6,https://m.media-amazon.com/images/I/71xMs88FYbL._AC_UY654_FMwebp_QL65_.jpg,2,$494.99,False,False,True,False,1K+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Fri, Aug 2",True
B09T3MQSVP,"Samsung Galaxy A13 5G Cell Phone, AT&amp;T GSM Unlocked Android Smartphone, 64GB, Long Lasting Battery, Expandable Storage, Triple Lens Camera, Infinite Display, Black (Renewed)",$98.27,,USD,3.8,1259,https://www.amazon.com/dp/B09T3MQSVP,https://m.media-amazon.com/images/I/61xhaqnlKPL._AC_UY654_FMwebp_QL65_.jpg,22,$77.00,False,False,True,False,500+ bought in past month,"FREE delivery Tue, Aug 6",False
B0CTD42NJZ,"SAMSUNG Galaxy A15 5G (SM-156M/DSN), 256GB 8GB RAM, Dual SIM, Factory Unlocked GSM, International Version (Wall Charger Bundle) (Light Blue)",$174.99,$199.00,USD,4.4,74,https://www.amazon.com/dp/B0CTD42NJZ,https://m.media-amazon.com/images/I/31bNhi6E3eL._AC_UY650_FMwebp_QL65_.jpg,1,$174.99,False,False,True,False,500+ bought in past month,"FREE delivery Sun, Aug 4 Or fastest delivery Thu, Aug 1",False
B0BDY36F33,"Apple iPhone SE 3rd Gen, 128GB, Midnight - Unlocked (Renewed)",$314.99,,USD,4.3,1605,https://www.amazon.com/dp/B0BDY36F33,https://m.media-amazon.com/images/I/51dtGasJvnL._AC_UY654_FMwebp_QL65_.jpg,8,$223.16,False,False,False,True,200+ bought in past month,"FREE delivery Thu, Aug 1 Only 2 left in stock - order soon.",True
